steps,total reward,episodes
10000,19.0,297
20000,26.0,518
30000,25.0,769
40000,25.0,943
50000,17.0,1133
60000,38.0,1366
70000,24.0,1588
80000,26.0,1794
90000,31.0,2014
100000,53.0,2298
