steps,total reward,episodes
10000,0.0,128
20000,1.0,215
30000,101.0,403
40000,273.0,748
50000,288.0,1110
60000,281.0,1480
70000,243.0,1774
80000,238.0,2075
90000,282.0,2432
100000,304.0,2815
